Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),EGT 2 (deg C),Thermocouple 11 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT 1 TEMPERATURE (deg C),CHT 2 TEMPERATURE (deg C),ELEV POSITION (%),FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,GP Input 9,GP Input 10,OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
409.06,1,12,2022-09-25 13:08:11,+55.38985,+10.72273,1148,105.0,357.3,-4.1,,,,,13:08:10,+1.0,+2.2,356.3,104.4,+1214,+0.6,+0.00,+1.0,13,+383,+12,106.3,29.89,+1139,72,7,138,,,,,0,0,,,,,,,-37,,,-77,,,,,3,0,0,"7000",53,+73,4949,4949,26.5,5.5,,5.5,5.2,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+790,,+792,,,+81.5,+71.8,+18,+5.2,+4.998,,,,,,+52.5,+73.1,,,,,
410.06,1,12,2022-09-25 13:08:12,+55.39033,+10.72270,1151,104.9,357.9,-4.1,,,,,13:08:11,+1.5,+2.6,355.7,103.8,+1221,+0.2,-0.03,+1.1,16,+397,+12,105.7,29.89,+1148,72,7,138,,,,,0,0,,,,,,,-30,,,-77,,,,,3,1,0,"7000",53,+73,4931,4931,26.5,5.4,,5.4,5.2,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+791,,+791,,,+81.6,+71.8,+18,+5.2,+4.998,,,,,,+53.1,+73.1,,,,,
411.06,1,12,2022-09-25 13:08:13,+55.39082,+10.72267,1156,104.9,358.3,-4.1,,,,,13:08:12,+1.0,+1.8,355.6,104.0,+1223,+0.1,+0.01,+0.9,12,+278,+12,105.9,29.89,+1150,72,7,138,,,,,0,0,,,,,,,-34,,,-77,,,,,3,0,0,"7000",53,+73,4931,4931,26.5,5.3,,5.3,5.1,,,16.0,13.9,,+0.1,189.3,140.6,,,,,,,,,,+791,,+791,,,+81.7,+71.9,+18,+5.1,+4.998,,,,,,+52.8,+73.1,,,,,
412.06,1,12,2022-09-25 13:08:14,+55.39130,+10.72265,1158,104.9,358.8,-4.1,,,,,13:08:13,+0.9,+1.9,356.6,104.4,+1228,+0.8,-0.02,+1.0,13,+263,+12,106.3,29.89,+1153,72,6,138,,,,,0,0,,,,,,,-34,,,-77,,,,,3,1,0,"7000",53,+73,4948,4948,26.5,5.3,,5.3,5.1,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+790,,+792,,,+81.7,+71.9,+18,+5.1,+4.998,,,,,,+53.0,+73.1,,,,,
413.06,1,12,2022-09-25 13:08:15,+55.39178,+10.72263,1160,105.0,359.3,-4.1,,,,,13:08:14,+0.5,+2.4,356.9,103.5,+1230,+0.6,-0.00,+1.1,12,+223,+12,105.4,29.89,+1153,72,6,138,,,,,0,0,,,,,,,-35,,,-77,,,,,3,0,0,"7000",53,+73,4940,4940,26.4,5.3,,5.3,5.1,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+790,,+791,,,+81.7,+72.0,+18,+5.1,+4.998,,,,,,+52.9,+73.2,,,,,
414.06,1,12,2022-09-25 13:08:16,+55.39227,+10.72263,1161,105.3,359.7,-4.1,,,,,13:08:15,+0.3,+1.4,358.3,103.8,+1232,+1.1,+0.00,+0.8,11,+155,+12,105.6,29.89,+1153,73,6,138,,,,,0,0,,,,,,,-37,,,-77,,,,,3,1,0,"7000",53,+73,4938,4938,26.5,5.3,,5.3,5.1,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+790,,+791,,,+81.9,+72.1,+18,+5.1,+4.998,,,,,,+52.6,+73.2,,,,,
415.06,1,12,2022-09-25 13:08:17,+55.39276,+10.72263,1162,105.4,0.2,-4.1,,,,,13:08:16,+0.4,+1.4,358.5,104.4,+1234,+0.7,-0.03,+1.1,17,+158,+12,106.3,29.89,+1161,73,6,138,,,,,0,0,,,,,,,-37,,,-77,,,,,3,1,0,"7000",53,+73,4944,4944,26.5,5.3,,5.3,5.2,,,16.0,13.9,,+0.1,189.3,140.6,,,,,,,,,,+790,,+791,,,+82.0,+72.0,+18,+5.2,+4.998,,,,,,+53.1,+73.2,,,,,
416.06,1,12,2022-09-25 13:08:18,+55.39325,+10.72264,1164,105.8,0.8,-4.1,,,,,13:08:17,+0.9,-1.5,355.4,103.1,+1236,-0.5,-0.01,+1.0,14,+141,+12,105.0,29.89,+1161,74,5,138,,,,,0,0,,,,,,,-36,,,-77,,,,,3,1,0,"7000",53,+73,4931,4931,26.5,5.3,,5.3,5.1,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+790,,+790,,,+81.8,+72.0,+18,+5.1,+4.998,,,,,,+53.3,+73.2,,,,,
417.06,1,12,2022-09-25 13:08:19,+55.39373,+10.72265,1165,106.1,0.7,-4.1,,,,,13:08:18,+1.0,+0.4,356.2,104.1,+1237,+0.4,+0.00,+1.0,16,+108,+12,106.0,29.89,+1161,74,5,138,,,,,0,0,,,,,,,-24,,,-77,,,,,3,1,0,"7000",53,+73,4937,4937,26.5,5.3,,5.3,5.1,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+790,,+791,,,+81.8,+72.1,+18,+5.1,+4.998,,,,,,+53.0,+73.3,,,,,
418.06,1,12,2022-09-25 13:08:20,+55.39423,+10.72267,1165,106.4,1.0,-4.1,,,,,13:08:19,+0.7,+1.1,357.5,104.4,+1239,+0.5,+0.01,+1.2,14,+70,+12,106.3,29.89,+1158,74,5,138,,,,,0,0,,,,,,,-38,,,-77,,,,,3,1,0,"7000",53,+73,4944,4944,26.5,5.2,,5.2,5.1,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+790,,+790,,,+81.9,+72.0,+18,+5.1,+4.998,,,,,,+52.8,+73.4,,,,,
419.06,1,12,2022-09-25 13:08:21,+55.39472,+10.72268,1166,106.7,1.2,-4.1,,,,,13:08:20,+0.3,+1.4,359.8,104.4,+1239,+0.8,-0.02,+0.9,12,+79,+12,106.3,29.89,+1159,76,5,138,,,,,0,0,,,,,,,-38,,,-77,,,,,3,0,0,"7000",53,+73,4940,4940,26.5,5.2,,5.2,5.1,,,16.0,13.9,,+0.1,189.3,140.6,,,,,,,,,,+790,,+790,,,+82.0,+72.0,+18,+5.1,+4.998,,,,,,+52.6,+73.4,,,,,
420.06,1,12,2022-09-25 13:08:22,+55.39521,+10.72270,1166,107.1,1.4,-4.1,,,,,13:08:21,+0.7,+1.1,360.0,104.5,+1240,+0.2,-0.01,+1.1,14,+65,+12,106.4,29.89,+1159,77,5,138,,,,,0,0,,,,,,,-30,,,-77,,,,,3,1,0,"7000",52,+73,4941,4941,26.5,5.3,,5.3,5.1,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+790,,+790,,,+82.0,+72.0,+18,+5.1,+4.998,,,,,,+52.5,+73.4,,,,,
421.06,1,12,2022-09-25 13:08:23,+55.39571,+10.72273,1166,107.4,1.9,-4.1,,,,,13:08:22,+0.9,+1.4,358.9,104.5,+1242,-0.2,+0.00,+1.0,15,+61,+12,106.4,29.89,+1159,78,5,138,,,,,0,0,,,,,,,-36,,,-77,,,,,3,0,0,"7000",53,+73,4947,4947,26.5,5.4,,5.4,5.2,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+790,,+790,,,+82.0,+72.0,+18,+5.2,+4.998,,,,,,+53.1,+73.4,,,,,
422.06,1,12,2022-09-25 13:08:24,+55.39621,+10.72276,1167,107.7,2.0,-4.1,,,,,13:08:23,+0.3,-0.1,0.6,104.8,+1243,+0.9,-0.01,+0.8,10,+72,+12,106.7,29.89,+1163,80,5,138,,,,,0,0,,,,,,,-36,,,-77,,,,,3,1,0,"7000",53,+73,4949,4949,26.4,5.3,,5.3,5.2,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+790,,+790,,,+82.0,+72.0,+18,+5.2,+4.998,,,,,,+52.5,+73.5,,,,,
423.06,1,12,2022-09-25 13:08:25,+55.39671,+10.72280,1168,108.1,2.5,-4.1,,,,,13:08:24,+0.1,+1.1,359.4,103.7,+1243,-0.3,-0.00,+1.1,9,+29,+12,105.6,29.89,+1163,82,4,138,,,,,0,0,,,,,,,-31,,,-77,,,,,3,0,0,"7000",53,+74,4934,4934,26.5,5.2,,5.2,5.0,,,16.0,13.9,,+0.1,189.3,140.6,,,,,,,,,,+790,,+791,,,+82.0,+72.0,+18,+5.0,+4.998,,,,,,+52.7,+73.5,,,,,
424.06,1,12,2022-09-25 13:08:26,+55.39721,+10.72284,1167,108.5,2.5,-4.1,,,,,13:08:25,+0.0,+0.2,359.9,104.0,+1243,-0.1,-0.01,+0.8,13,+18,+12,105.9,29.89,+1163,85,4,138,,,,,0,0,,,,,,,-32,,,-77,,,,,3,1,0,"7000",53,+74,4944,4944,26.5,5.4,,5.4,5.1,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+790,,+792,,,+82.1,+71.9,+18,+5.1,+4.998,,,,,,+53.1,+73.5,,,,,
425.06,1,12,2022-09-25 13:08:27,+55.39771,+10.72288,1163,109.1,2.6,-4.1,,,,,13:08:26,+0.2,-0.3,359.8,106.0,+1243,-0.2,+0.00,+1.1,16,-16,+12,107.9,29.89,+1163,86,4,138,,,,,0,0,,,,,,,-32,,,-77,,,,,3,0,0,"7000",52,+74,4956,4956,26.4,5.4,,5.4,5.2,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+791,,+792,,,+82.2,+72.0,+18,+5.2,+4.998,,,,,,+52.5,+73.5,,,,,
426.06,1,12,2022-09-25 13:08:28,+55.39821,+10.72292,1161,109.5,2.5,-4.1,,,,,13:08:27,-0.3,-0.3,0.4,107.0,+1243,+0.2,-0.01,+1.0,11,-47,+12,109.0,29.89,+1161,87,4,138,,,,,0,0,,,,,,,-32,,,-77,,,,,3,1,0,"7000",53,+74,4968,4968,26.4,5.4,,5.4,5.2,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+792,,+791,,,+82.5,+72.0,+18,+5.2,+4.998,,,,,,+52.9,+73.5,,,,,
427.06,1,12,2022-09-25 13:08:29,+55.39872,+10.72296,1160,109.7,2.5,-4.1,,,,,13:08:28,-0.6,+0.4,1.8,107.8,+1243,+0.4,+0.00,+0.9,10,-80,+12,109.7,29.89,+1161,87,4,138,,,,,0,0,,,,,,,-32,,,-77,,,,,3,1,0,"7000",52,+74,4976,4976,26.4,5.2,,5.2,5.2,,,16.0,13.9,,+0.1,189.3,140.6,,,,,,,,,,+792,,+792,,,+82.5,+71.9,+18,+5.2,+4.998,,,,,,+52.1,+73.6,,,,,
428.06,1,12,2022-09-25 13:08:30,+55.39923,+10.72300,1159,110.0,2.5,-4.1,,,,,13:08:29,-0.9,+1.7,3.3,107.5,+1243,+0.4,-0.02,+0.7,10,-83,+12,109.5,29.89,+1161,87,5,138,,,,,0,0,,,,,,,-32,,,-77,,,,,3,1,0,"7000",53,+74,4973,4973,26.4,5.2,,5.2,5.0,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+793,,+792,,,+82.4,+72.0,+18,+5.0,+4.998,,,,,,+53.2,+73.6,,,,,
429.06,1,12,2022-09-25 13:08:31,+55.39973,+10.72304,1157,110.4,2.9,-4.1,,,,,13:08:30,-0.6,+1.0,2.7,107.2,+1243,-0.0,-0.02,+0.9,11,-96,+12,109.1,29.89,+1153,88,5,138,,,,,0,0,,,,,,,-34,,,-77,,,,,3,0,0,"7000",53,+74,4974,4974,26.5,5.4,,5.4,5.1,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+793,,+793,,,+82.0,+72.0,+18,+5.1,+4.998,,,,,,+52.9,+73.6,,,,,
430.06,1,12,2022-09-25 13:08:32,+55.40025,+10.72309,1155,110.6,3.2,-4.1,,,,,13:08:31,-0.2,+0.6,2.2,107.2,+1242,+0.1,-0.02,+0.9,10,-129,+12,109.2,29.89,+1153,90,5,138,,,,,0,0,,,,,,,-34,,,-77,,,,,3,1,0,"7000",52,+74,4969,4969,26.5,5.6,,5.6,5.1,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+793,,+793,,,+81.8,+72.1,+18,+5.1,+4.998,,,,,,+52.5,+73.7,,,,,
431.06,1,12,2022-09-25 13:08:33,+55.40076,+10.72314,1153,110.8,3.4,-4.1,,,,,13:08:32,-0.3,+0.3,1.9,108.9,+1240,+0.1,-0.01,+1.0,11,-116,+12,110.8,29.89,+1153,90,5,138,,,,,0,0,,,,,,,-34,,,-77,,,,,3,0,0,"7000",53,+74,4982,4982,26.5,5.5,,5.5,5.1,,,16.0,13.9,,+0.1,189.3,140.6,,,,,,,,,,+793,,+793,,,+81.8,+72.0,+18,+5.1,+4.998,,,,,,+52.6,+73.7,,,,,
432.06,1,12,2022-09-25 13:08:34,+55.40127,+10.72320,1152,111.1,3.7,-4.1,,,,,13:08:33,-1.0,+0.6,1.6,108.5,+1239,+0.1,-0.01,+1.0,10,-118,+12,110.5,29.89,+1148,90,5,138,,,,,0,0,,,,,,,-34,,,-77,,,,,3,1,0,"7000",53,+74,4991,4991,26.5,5.4,,5.4,5.1,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+793,,+793,,,+82.0,+72.0,+18,+5.1,+4.998,,,,,,+53.5,+73.7,,,,,
433.06,1,12,2022-09-25 13:08:35,+55.40178,+10.72326,1151,111.4,3.9,-4.1,,,,,13:08:34,-0.8,+1.4,1.6,107.5,+1238,+0.3,-0.01,+1.0,10,-88,+12,109.5,29.89,+1148,92,5,138,,,,,0,0,,,,,,,-34,,,-77,,,,,3,0,0,"7000",53,+74,4967,4967,26.5,5.4,,5.4,5.0,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+793,,+793,,,+81.8,+72.0,+18,+5.0,+4.998,,,,,,+52.6,+73.7,,,,,
434.06,1,12,2022-09-25 13:08:36,+55.40230,+10.72333,1148,111.7,4.4,-4.1,,,,,13:08:35,-0.7,+1.4,1.6,108.0,+1235,+0.2,-0.00,+1.2,9,-115,+12,109.9,29.89,+1148,93,5,138,,,,,0,0,,,,,,,-34,,,-77,,,,,3,1,0,"7000",53,+74,4977,4977,26.5,5.6,,5.6,5.1,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+793,,+794,,,+81.8,+72.1,+18,+5.1,+4.998,,,,,,+52.9,+73.7,,,,,
435.06,1,12,2022-09-25 13:08:37,+55.40281,+10.72340,1143,112.0,4.7,-4.1,,,,,13:08:36,-0.7,+1.2,2.3,108.6,+1232,+0.5,-0.01,+1.1,15,-150,+12,110.6,29.89,+1147,94,5,138,,,,,0,0,,,,,,,-38,,,-78,,,,,3,0,0,"7000",53,+74,4987,4987,26.5,5.8,,5.8,5.2,,,16.0,13.9,,+0.1,189.3,140.6,,,,,,,,,,+793,,+794,,,+81.8,+72.1,+18,+5.2,+4.998,,,,,,+52.6,+73.7,,,,,
436.06,1,12,2022-09-25 13:08:38,+55.40333,+10.72348,1140,112.3,5.2,-4.1,,,,,13:08:37,-0.5,+0.2,2.2,110.4,+1228,+0.3,-0.04,+0.9,8,-186,+12,112.4,29.89,+1142,94,4,138,,,,,0,0,,,,,,,-42,,,-77,,,,,3,1,0,"7000",53,+74,5010,5010,26.5,5.6,,5.6,5.1,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+794,,+793,,,+81.9,+72.1,+18,+5.1,+4.998,,,,,,+53.1,+73.7,,,,,
437.06,1,12,2022-09-25 13:08:39,+55.40385,+10.72357,1137,112.4,5.5,-4.1,,,,,13:08:38,-0.3,-1.0,1.9,109.6,+1225,-0.0,-0.04,+1.1,12,-174,+12,111.5,29.89,+1139,95,4,138,,,,,0,0,,,,,,,-42,,,-78,,,,,3,0,0,"7000",53,+74,4993,4993,26.5,5.6,,5.6,5.1,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+793,,+792,,,+81.9,+72.0,+18,+5.1,+4.998,,,,,,+52.7,+73.7,,,,,
438.06,1,12,2022-09-25 13:08:40,+55.40437,+10.72366,1135,112.4,5.6,-4.1,,,,,13:08:39,-0.4,-2.5,1.9,109.7,+1225,-0.0,+0.00,+1.2,12,-123,+12,111.6,29.89,+1138,,,138,,,,,0,0,,,,,,,-42,,,-78,,,,,3,1,0,"7000",53,+74,4999,4999,26.5,5.4,,5.4,5.1,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+794,,+794,,,+81.8,+71.8,+18,+5.1,+4.998,,,,,,+52.7,+73.7,,,,,
439.06,1,12,2022-09-25 13:08:41,+55.40488,+10.72374,1136,112.5,5.2,-4.1,,,,,13:08:40,-0.2,-2.0,5.0,109.2,+1224,+0.7,-0.05,+0.9,12,-78,+12,111.2,29.89,+1137,,,138,,,,,0,0,,,,,,,-42,,,-78,,,,,3,1,0,"7000",53,+74,4990,4990,26.5,5.3,,5.3,5.1,,,16.0,13.9,,+0.0,189.3,140.6,,,,,,,,,,+794,,+794,,,+81.5,+71.8,+18,+5.1,+4.998,,,,,,+53.4,+73.7,,,,,
440.06,1,12,2022-09-25 13:08:42,+55.40540,+10.72382,1138,112.5,4.8,-4.1,,,,,13:08:41,-0.3,-5.4,4.6,108.9,+1224,-0.3,-0.03,+1.1,9,-35,+12,110.9,29.89,+1137,,,138,,,,,0,0,,,,,,,-42,,,-78,,,,,3,1,0,"7000",53,+74,4993,4993,26.5,5.2,,5.2,5.0,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+794,,+793,,,+81.5,+71.8,+18,+5.0,+4.998,,,,,,+52.5,+73.7,,,,,
441.06,1,12,2022-09-25 13:08:43,+55.40592,+10.72389,1140,112.5,3.8,-4.1,,,,,13:08:42,-0.0,-6.9,4.5,108.3,+1224,-0.3,-0.05,+1.1,7,-2,+12,110.2,29.89,+1137,,,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,0,0,"7000",53,+74,4988,4988,26.5,5.2,,5.2,4.9,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+794,,+794,,,+81.7,+71.9,+18,+4.9,+4.998,,,,,,+52.6,+73.7,,,,,
442.06,1,12,2022-09-25 13:08:44,+55.40644,+10.72395,1143,112.5,3.2,-4.1,,,,,13:08:43,-0.2,-5.0,3.1,107.4,+1224,-0.9,-0.04,+0.9,8,+64,+12,109.3,29.89,+1139,,,138,,,,,0,0,,,,,,,-41,,,-78,,,,,3,1,0,"7000",53,+74,4977,4977,26.5,5.3,,5.3,5.0,,,16.0,13.8,,+0.0,189.3,140.6,,,,,,,,,,+794,,+793,,,+81.6,+72.0,+18,+5.0,+4.998,,,,,,+53.1,+73.7,,,,,
443.06,1,12,2022-09-25 13:08:45,+55.40696,+10.72399,1143,112.7,2.3,-4.1,,,,,13:08:44,-0.1,-6.4,3.0,110.0,+1224,-0.7,-0.01,+1.3,15,+62,+12,112.0,29.89,+1139,99,5,138,,,,,0,0,,,,,,,-42,,,-78,,,,,3,0,0,"7000",53,+74,5005,5005,26.5,5.4,,5.4,5.1,,,16.0,13.9,,+0.1,189.3,140.6,,,,,,,,,,+794,,+793,,,+81.4,+72.0,+18,+5.1,+4.998,,,,,,+52.9,+73.7,,,,,
444.06,1,12,2022-09-25 13:08:46,+55.40749,+10.72402,1143,112.7,1.2,-4.1,,,,,13:08:45,-0.9,-7.4,3.1,111.5,+1224,-0.2,-0.04,+1.1,5,+48,+12,113.5,29.89,+1139,97,6,138,,,,,0,0,,,,,,,-48,,,-78,,,,,3,1,0,"7000",53,+74,5026,5026,26.5,5.5,,5.5,5.1,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+794,,+794,,,+81.2,+72.0,+18,+5.1,+4.998,,,,,,+53.4,+73.7,,,,,
445.06,1,12,2022-09-25 13:08:47,+55.40800,+10.72403,1144,112.7,0.4,-4.1,,,,,13:08:46,-0.1,-7.0,1.3,110.6,+1224,-1.1,-0.05,+1.0,8,+36,+12,112.6,29.89,+1139,97,6,138,,,,,0,0,,,,,,,-32,,,-78,,,,,3,0,0,"7000",53,+74,5013,5013,26.5,5.4,,5.4,4.9,,,16.0,13.8,,+0.1,189.3,140.6,,,,,,,,,,+793,,+794,,,+81.2,+72.0,+18,+4.9,+4.998,,,,,,+52.8,+73.7,,,,,
446.06,1,12,2022-09-25 13:08:48,+55.40853,+10.72403,1141,112.4,359.5,-4.1,,,,,13:08:47,-0.3,-6.3,359.8,111.1,+1224,-1.5,-0.03,+1.2,13,+8,+12,113.0,29.89,+1139,95,6,138,,,,,0,0,,,,,,,-42,,,-80,,,,,3,1,0,"7000",53,+74,5019,5019,26.5,5.6,,5.6,5.2,,,15.9,13.8,,+0.0,189.3,140.6,,,,,,,,,,+793,,+793,,,+81.2,+72.0,+18,+5.2,+4.998,,,,,,+52.7,+73.7,,,,,
447.06,1,12,2022-09-25 13:08:49,+55.40905,+10.72401,1140,112.3,358.6,-4.1,,,,,13:08:48,-0.7,-5.6,359.1,110.5,+1224,-0.9,-0.03,+1.4,12,+18,+12,112.4,29.89,+1139,95,6,138,,,,,0,0,,,,,,,-43,,,-80,,,,,3,0,0,"7000",52,+74,5011,5011,26.5,5.4,,5.4,5.1,,,15.9,13.8,,+0.1,189.3,140.6,,,,,,,,,,+792,,+793,,,+81.2,+72.1,+18,+5.1,+4.998,,,,,,+52.4,+73.8,,,,,
448.06,1,12,2022-09-25 13:08:50,+55.40956,+10.72398,1141,112.4,357.9,-4.1,,,,,13:08:49,-0.9,-5.6,358.6,109.3,+1224,-0.6,-0.03,+0.9,4,-40,+12,111.3,29.89,+1139,95,6,138,,,,,0,0,,,,,,,-43,,,-80,,,,,3,1,0,"7000",53,+74,4999,4999,26.5,5.3,,5.3,5.0,,,15.9,13.8,,+0.1,189.3,140.6,,,,,,,,,,+792,,+792,,,+81.5,+72.1,+18,+5.0,+4.998,,,,,,+53.0,+73.7,,,,,
449.06,1,12,2022-09-25 13:08:51,+55.41009,+10.72395,1138,112.5,357.2,-4.1,,,,,13:08:50,-0.7,-7.9,357.7,111.5,+1224,-0.8,-0.04,+1.3,12,-51,+12,113.5,29.89,+1139,93,7,138,,,,,0,0,,,,,,,-43,,,-80,,,,,3,0,0,"7000",53,+74,5019,5019,26.5,5.4,,5.4,5.1,,,15.9,13.8,,+0.0,189.3,140.6,,,,,,,,,,+793,,+793,,,+81.4,+71.9,+18,+5.1,+4.998,,,,,,+53.0,+73.8,,,,,
450.06,1,12,2022-09-25 13:08:52,+55.41061,+10.72389,1136,112.6,356.1,-4.1,,,,,13:08:51,-1.2,-9.2,356.7,112.8,+1224,-0.9,-0.03,+1.0,5,-81,+12,114.8,29.89,+1139,92,7,138,,,,,0,0,,,,,,,-43,,,-80,,,,,3,1,0,"7000",54,+74,5034,5034,26.5,5.4,,5.4,5.1,,,15.9,13.8,,+0.0,189.3,140.6,,,,,,,,,,+793,,+793,,,+81.3,+71.8,+18,+5.1,+4.998,,,,,,+53.6,+73.8,,,,,
451.06,1,12,2022-09-25 13:08:53,+55.41113,+10.72382,1134,112.5,355.0,-4.1,,,,,13:08:52,-1.1,-9.2,355.9,111.5,+1224,-1.1,-0.04,+1.2,9,-93,+12,113.5,29.89,+1140,90,7,138,,,,,0,0,,,,,,,-43,,,-80,,,,,3,0,0,"7000",53,+74,5033,5033,26.5,5.5,,5.5,5.1,,,15.9,13.9,,+0.1,189.3,140.6,,,,,,,,,,+793,,+793,,,+81.4,+71.8,+18,+5.1,+4.998,,,,,,+53.3,+73.8,,,,,
452.06,1,12,2022-09-25 13:08:54,+55.41164,+10.72373,1129,112.2,353.7,-4.1,,,,,13:08:53,-1.0,-10.7,354.1,111.9,+1221,-1.4,-0.04,+1.0,8,-140,+12,113.9,29.89,+1140,89,7,138,,,,,0,0,,,,,,,-43,,,-80,,,,,3,1,0,"7000",52,+74,5023,5023,26.5,5.5,,5.5,5.1,,,15.9,13.8,,+0.1,189.3,140.6,,,,,,,,,,+793,,+793,,,+81.4,+71.7,+18,+5.1,+4.998,,,,,,+52.5,+73.8,,,,,
453.06,1,12,2022-09-25 13:08:55,+55.41216,+10.72362,1124,112.1,352.1,-4.1,,,,,13:08:54,-1.0,-11.8,352.8,112.2,+1220,-1.3,-0.03,+1.4,15,-119,+12,114.2,29.89,+1140,87,7,138,,,,,0,0,,,,,,,-41,,,-80,,,,,3,1,0,"7000",53,+74,5023,5023,26.5,5.5,,5.5,5.2,,,15.9,13.8,,+0.0,189.3,140.6,,,,,,,,,,+794,,+793,,,+81.2,+71.7,+18,+5.2,+4.998,,,,,,+52.9,+73.8,,,,,
454.06,1,12,2022-09-25 13:08:56,+55.41267,+10.72347,1121,112.1,350.1,-4.1,,,,,13:08:55,-1.9,-13.3,350.3,112.3,+1215,-2.0,-0.01,+1.1,6,-187,+12,114.3,29.89,+1137,87,7,138,,,,,0,0,,,,,,,-32,,,-80,,,,,3,1,0,"7000",53,+74,5013,5013,26.5,5.5,,5.5,5.1,,,15.9,13.8,,+0.0,189.3,140.6,,,,,,,,,,+794,,+793,,,+81.2,+71.8,+18,+5.1,+4.998,,,,,,+53.0,+73.8,,,,,
455.06,1,12,2022-09-25 13:08:57,+55.41318,+10.72330,1117,112.2,348.0,-4.1,,,,,13:08:56,-1.5,-11.1,349.2,110.6,+1211,-1.4,-0.02,+0.9,9,-208,+12,112.5,29.89,+1134,87,7,138,,,,,0,0,,,,,,,-32,,,-80,,,,,3,1,0,"7000",53,+74,4991,4991,26.5,5.3,,5.3,4.8,,,15.9,13.8,,+0.0,189.3,140.6,,,,,,,,,,+794,,+794,,,+81.4,+71.8,+18,+4.8,+4.998,,,,,,+53.2,+73.8,,,,,
